,artist_id,artist_name,album_id,album_name,album_release_date,album_total_tracks,track_id,track_name,duration_ms,explicit,added_at
352,2aoFQUeHD1U7pL098lRsDU,Madvillain,19bQiwEKhXUBJWY6oV3KZk,Madvillainy,2004-03-24,22,7N1Z5IAGMEWXZcxfpFt87k,Money Folder,182800,True,2022-02-18T04:40:21Z
353,2aoFQUeHD1U7pL098lRsDU,Madvillain,19bQiwEKhXUBJWY6oV3KZk,Madvillainy,2004-03-24,22,21O0XXPEWPtePt5RMY93Ob,All Caps,130479,True,2022-02-18T04:37:44Z
354,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,36Ll1xIkQxrYmb3ccmUgpe,Dead From The Start,2022-02-04,3,4hSW2xfTKkxKSQwge0bCnj,Dead From The Start,202016,False,2022-02-14T06:31:46Z
355,278ZYwGhdK6QTzE3MFePnP,Trivium,3jqNwVmVa0spWGEyLRwHim,Pillars of Serpents (2019 Version),2019-03-22,1,4mTV3JOltmiOgDAtTCkZMz,Pillars of Serpents - 2019 Version,303372,False,2022-02-10T06:08:06Z
356,5NIvyOvy39ljx9w71rnCS1,Allegaeon,7LNKPAcxvswG7jpbH4gkf6,Roundabout,2020-04-03,1,2dDlRT8gT5jCBm5m5qkneI,Roundabout,500804,False,2022-02-10T06:00:31Z
357,6MwPCCR936cYfM1dLsGVnl,Motionless In White,0QaS7rHAPOIE3P0zaB99Xu,Timebomb,2021-08-20,1,3Mol9yc6kEdpu8lKEvsune,Timebomb,226124,False,2022-02-10T05:56:14Z
358,3TOqt5oJwL9BE2NG9MEwDa,Disturbed,1ROVEUk4lc2vD4a0IN1TWS,Immortalized (Deluxe Edition),2015-08-15,16,0eZBeB2xFIS65jQHerispi,The Sound of Silence,248466,False,2022-01-31T13:33:08Z
359,58lV9VcRSjABbAbfWS6skp,Bon Jovi,0QUd3WPLpAAv7R8l7xKPWy,Bon Jovi (Remastered),1984-01-01,9,2UvvOucWTQplRKovGI4Gfn,Runaway,230666,False,2022-01-24T06:10:30Z
360,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,6pL7kL9cOc0DpWCq6qJtxQ,Dr. Feelgood,1989,16,3U6sjwor2GyL9gwiolSi1Q,Dr. Feelgood,289920,False,2022-01-24T06:04:25Z
361,1RjRHE0popjV7rhcHdp376,SIE Sound Team,3Uyulsb1ZbcN3V7ixw65Qy,Demon's Souls Original Soundtrack,2020-11-26,21,2uScronOTfsar659vkA6Td,Dragon God,263666,False,2022-01-14T05:46:22Z
362,1RjRHE0popjV7rhcHdp376,SIE Sound Team,3Uyulsb1ZbcN3V7ixw65Qy,Demon's Souls Original Soundtrack,2020-11-26,21,1y4pG763JoLyu6bolvk3zU,Maiden in Black,257853,False,2022-01-14T05:20:02Z
363,1RjRHE0popjV7rhcHdp376,SIE Sound Team,3Uyulsb1ZbcN3V7ixw65Qy,Demon's Souls Original Soundtrack,2020-11-26,21,1tFXOAyCTBrz6yhfWo6ZzW,Tales of Old,142853,False,2022-01-14T05:18:44Z
364,1RjRHE0popjV7rhcHdp376,SIE Sound Team,3Uyulsb1ZbcN3V7ixw65Qy,Demon's Souls Original Soundtrack,2020-11-26,21,0yghRh4h6IgGXACcoT5c3E,Maneater,155968,False,2022-01-14T05:14:51Z
365,1RjRHE0popjV7rhcHdp376,SIE Sound Team,3Uyulsb1ZbcN3V7ixw65Qy,Demon's Souls Original Soundtrack,2020-11-26,21,6zW4X8wanOjf4dEB8uNXhy,Penetrator,149378,False,2022-01-14T05:13:29Z
366,1RjRHE0popjV7rhcHdp376,SIE Sound Team,3Uyulsb1ZbcN3V7ixw65Qy,Demon's Souls Original Soundtrack,2020-11-26,21,0JClM8YebWZLY5JfPNR1D6,Storm King,224962,False,2022-01-14T05:04:52Z
367,1RjRHE0popjV7rhcHdp376,SIE Sound Team,3Uyulsb1ZbcN3V7ixw65Qy,Demon's Souls Original Soundtrack,2020-11-26,21,0T0uvg0M5nS9qns5oIxjWH,Maiden Astraea,191304,False,2022-01-14T04:58:42Z
368,1RjRHE0popjV7rhcHdp376,SIE Sound Team,3Uyulsb1ZbcN3V7ixw65Qy,Demon's Souls Original Soundtrack,2020-11-26,21,2IotIebHVqBCnxOConMGLi,Demon's Souls,123857,False,2022-01-14T04:54:17Z
369,0SwO7SWeDHJijQ3XNS7xEE,MGMT,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,10,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,261000,True,2022-01-14T04:35:38Z
370,0Ap43v8UntUyEB5kLb7vac,Takashi Hosokawa,5OWcrlBQQT31n7J6oTBfTN,細川たかし全曲集 縁結び祝い唄 / 人生夢将棋,2017-11-22,16,4UPp43yKWgfR5w5H0pLPTt,北酒場,228026,False,2021-12-31T13:05:05Z
371,0GZ65zwBwkkwGNJ3zagtTZ,millennium parade,6geoEKwXSuETawoDPOkfV7,U,2021-07-12,1,32H7fwKsaYtSl6qiXFI6I6,U,187266,False,2021-12-31T12:50:30Z
372,4FyAgiZa3q0eeljDvcOXFh,Ketsumeishi,6s53PZQeewNRsOEc0ZFS1v,ケツノパラダイス,2021-03-31,28,2eWS7TzDYsvsWDHn3LS5Mk,ライフ イズ ビューティフル,366640,False,2021-12-31T12:41:43Z
373,5RADpgYLOuS2ZxDq7ggYYH,Death Grips,1PQDjdBpHPikAodJqjzm6a,The Money Store,2012-04-23,13,4Q3ikbp3CWt0Gp4iYDt4lV,Lost Boys,186320,True,2021-12-12T10:52:09Z
374,5RADpgYLOuS2ZxDq7ggYYH,Death Grips,1PQDjdBpHPikAodJqjzm6a,The Money Store,2012-04-23,13,5lq6hpsabgw22xRYPHVV5c,The Fever (Aye Aye),186973,True,2021-12-12T10:48:04Z
375,5RADpgYLOuS2ZxDq7ggYYH,Death Grips,1PQDjdBpHPikAodJqjzm6a,The Money Store,2012-04-23,13,781V2Y5LPtcpgONEOadadE,Get Got,171866,True,2021-12-12T10:45:00Z
376,1LQQtqc1vQ1neUgZrjYlEU,Yumi Matsutoya,6T00pjmcIwiUhF0Jc7TGRr,SURF & SNOW,1980-12-01,10,7K1w8pMu2MeXgU3FPqwxbR,恋人がサンタクロース,305703,False,2021-12-10T11:09:22Z
377,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,65HY54OfEyWDdtm2zFi8uF,Voices,2021-12-10,2,3Pd8cH0EEM5aLuHXVfjWxM,Chasing Shadows,188866,True,2021-12-10T05:56:19Z
378,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,65HY54OfEyWDdtm2zFi8uF,Voices,2021-12-10,2,5rUv179NuGHKBrmz4k5hiu,Voices,173000,False,2021-12-10T05:56:17Z
379,1WNoKxsp715jez1Td4vthc,Electric Callboy,2sHDtHAX8luZbP4Uugvtds,Pump It,2021-12-03,3,2nOQgWpDJ3AV9CGrQXZTmH,Pump It - Harris & Ford Remix,186206,True,2021-12-04T12:53:28Z
380,1WNoKxsp715jez1Td4vthc,Electric Callboy,2sHDtHAX8luZbP4Uugvtds,Pump It,2021-12-03,3,5IpXLGVFDsQGXNyaJNbwIh,Pump It - Velvet Remix,160306,False,2021-12-04T12:53:27Z
381,1WNoKxsp715jez1Td4vthc,Electric Callboy,2sHDtHAX8luZbP4Uugvtds,Pump It,2021-12-03,3,3iXNlPQNYPrtimAEM49PsG,Pump It,172758,True,2021-12-04T12:53:26Z
382,2ye2Wgw4gimLv2eAKyk1NB,Metallica,6Eycw3dwcDMEFSqkUvLQ7g,...And Justice For All,1988-08-25,9,0eXz8pS25MoeUguNPR9VvD,...And Justice For All,586506,False,2021-12-02T05:14:11Z
383,27T030eWyCQRmDyuvr1kxY,Scorpions,3oplP829AHEaoHNcgDUd0S,Comeblack,2012-01-11,16,1kFQxTCGUXdxHP72MNuJRG,Rock You Like a Hurricane - 2011,255573,False,2021-12-02T05:14:08Z
384,6hN9F0iuULZYWXppob22Aj,Simple Minds,1cmOT0GhJc3op7L0kJsGsC,Celebrate (Greatest Hits / Expanded Edition),2013-03-25,50,2u96akbqgCRtkjfLMYrgZo,Don't You (Forget About Me) - Remastered 2001,260773,False,2021-12-02T05:14:05Z
385,1IQ2e1buppatiN1bxUVkrk,Slayer,5v5BfkxWDAKTkzrXl3H0mU,Reign In Blood (Expanded),1986-01-01,12,4fiOTntQKr24p07FvQDHZE,Raining Blood,255186,False,2021-12-02T05:13:43Z
386,4tususHNaR68xdgLstlGBA,Of Mice & Men,0cAdFhMC5AGBs5BRpFD23C,Echo,2021-11-24,3,1tflEwtV8PtN6IRErehdve,Echo,199250,False,2021-11-30T04:58:51Z
387,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,6eORPuiaqSBDXcFGW626kj,The Problem of Other Minds,2021-11-18,2,2r7FNt9OKoMxqHvMakXWOj,The Problem of Other Minds,152840,False,2021-11-26T04:54:21Z
388,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,6h8V0Ec1z0ibwCnSr3SSug,Chasing Shadows,2021-11-19,1,71iCIDwJuPIarmnpYhYvYl,Chasing Shadows,188866,True,2021-11-24T04:06:36Z
389,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,33Smt4eRzk8YWhKMnQjR0O,The Sinner,2020-08-21,11,2PBbdR12sTq9EshrTLMMHZ,Tear Me Apart,225956,False,2021-11-06T00:26:16Z
390,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,33Smt4eRzk8YWhKMnQjR0O,The Sinner,2020-08-21,11,4cbTbODDYTqPhyNopymQs1,Unmoved,261584,False,2021-11-06T00:26:11Z
391,7F9ZL4TJNr8AoU0UUQX8ih,Archspire,5lWIRgkSy5WWOMrZ7xxygH,Bleed the Future,2021-10-29,8,3lUp2Azjy1lAHN8QqaZWN8,A.U.M.,183933,False,2021-10-29T23:45:15Z
392,7F9ZL4TJNr8AoU0UUQX8ih,Archspire,5lWIRgkSy5WWOMrZ7xxygH,Bleed the Future,2021-10-29,8,0Ond2khar20tMNRFf4pQR0,Reverie on the Onyx,226746,False,2021-10-29T23:45:13Z
393,7F9ZL4TJNr8AoU0UUQX8ih,Archspire,5lWIRgkSy5WWOMrZ7xxygH,Bleed the Future,2021-10-29,8,0DTKX0zPhXSrvIOHdJxv6q,Acrid Canon,248560,False,2021-10-29T23:45:11Z
394,7F9ZL4TJNr8AoU0UUQX8ih,Archspire,5lWIRgkSy5WWOMrZ7xxygH,Bleed the Future,2021-10-29,8,0d3cbApujvuh5BukodWfbV,Drain of Incarnation,259746,False,2021-10-29T23:45:09Z
395,7F9ZL4TJNr8AoU0UUQX8ih,Archspire,5lWIRgkSy5WWOMrZ7xxygH,Bleed the Future,2021-10-29,8,3Lu9mCAVdjK6lhVUxsBiGy,Bleed the Future,228186,False,2021-10-29T23:45:08Z
396,7F9ZL4TJNr8AoU0UUQX8ih,Archspire,5lWIRgkSy5WWOMrZ7xxygH,Bleed the Future,2021-10-29,8,6zSoTY0gzjLX6mEpeDHwGE,Abandon the Linear,275653,False,2021-10-29T23:45:06Z
397,7F9ZL4TJNr8AoU0UUQX8ih,Archspire,5lWIRgkSy5WWOMrZ7xxygH,Bleed the Future,2021-10-29,8,248ihasILhESFtf6S06Chc,Golden Mouth of Ruin,245026,False,2021-10-29T23:45:04Z
398,7F9ZL4TJNr8AoU0UUQX8ih,Archspire,5lWIRgkSy5WWOMrZ7xxygH,Bleed the Future,2021-10-29,8,74p4l00JKebWPlAfpqi9Xq,Drone Corpse Aviator,226146,False,2021-10-29T23:45:03Z
399,0n0pcmxYdOHk1fl5gvWGiU,The Bluegrass Album Band,4QCpyPj8LCnc5C8Lpz7ueE,The Rounder Records Story,2010-10-19,87,0sOhRNbQzy1h3QCws99bQF,Blue Ridge Cabin Home,188920,False,2021-10-25T02:43:35Z
400,4tususHNaR68xdgLstlGBA,Of Mice & Men,0lPt244kh0WjCRgkSLBicz,Fighting Gravity,2021-10-20,2,0kgRWSgf7ZG73FsnYh895Y,Mosaic,191000,False,2021-10-25T01:49:26Z
401,4tususHNaR68xdgLstlGBA,Of Mice & Men,0lPt244kh0WjCRgkSLBicz,Fighting Gravity,2021-10-20,2,4g0mCLGfAuDATAfmTggACN,Fighting Gravity,296000,False,2021-10-25T01:49:22Z
402,01N1aZStXA4yGvkz4vRXtJ,Doc Watson,0J63H9M32wfgCsGVTVZoHC,Good Deal!,1996-01-01,14,4x5jC6SyliYvGLHjpKpkBO,Shady Grove,179000,False,2021-10-13T02:35:31Z
403,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,14XbzZfy5y9U60gtjjfzdH,The Phalanx,435976,False,2021-10-09T02:29:29Z
404,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,3yfWC3NU7tCaQJTkFzEMmm,From Dawn To Decadence,248734,False,2021-10-09T02:29:28Z
405,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,11lZjgn6hF9lySchqe75o4,Fall Into Your Hands,465461,False,2021-10-09T02:29:26Z
406,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,1JQaVRvmmInKm7WG0H6FDK,No Way Back Just Through,233406,False,2021-10-09T02:29:25Z
407,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,6PMrbTi4HbEpmf0B1o9APz,The Shadow Of The Abattoir,431688,False,2021-10-09T02:29:23Z
408,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,07ELgtGISbYc3CavN1AcfX,A Crisis Of Revelation,335792,False,2021-10-09T02:29:22Z
409,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,1c7kZbuNixEsCMbU3MZFpy,Feast Of Fire,258837,False,2021-10-09T02:29:20Z
410,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,5YhmiVbhzLVP9aA20scJCs,Like A Sword Over Damocles,330126,False,2021-10-09T02:29:19Z
411,278ZYwGhdK6QTzE3MFePnP,Trivium,0mrtkWYrUzTuFwyiiQPdQs,In The Court Of The Dragon,2021-10-08,10,1N8HMQL90GFdDaFUz6ONcs,In The Court Of The Dragon,309029,False,2021-10-08T06:46:11Z
412,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,3ft1FFY67pkJqUokA2t7ba,If Tomorrow Never Comes,280000,False,2021-10-05T02:18:48Z
413,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,41E1LvBrTRvURUlngwpSiG,True Colors,189906,False,2021-10-05T02:18:47Z
414,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,5j0jYQRvxCVbc3lMd5VWz9,Never Said Goodbye,199200,False,2021-10-05T02:18:46Z
415,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,5VeiNgoBynd7F9io2yJ5QA,Slow Burn,189906,False,2021-10-05T02:18:44Z
416,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,1ViiOKBUbJY69lSrRTbDXi,Death Roll,181266,False,2021-10-05T02:18:43Z
417,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,2goJK85OkKFSLkv7k0qa1f,Godspeed,186933,False,2021-10-05T02:18:42Z
418,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,37LTDJrNmWco1qHO1AuZ1r,Circle The Drain,215346,False,2021-10-05T02:18:40Z
419,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,5ebWSNwQKrnZzx4jvoGX6W,High Horse,168000,False,2021-10-05T02:18:39Z
420,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,5d0CEohvmvqcizfc0cXn1t,Manic,164666,False,2021-10-05T02:18:38Z
421,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,71IsKtEgnQhCxHwfPQe7Nt,Teeth,188400,False,2021-10-05T02:18:37Z
422,6bu7CtcOMWcS0BMq7snHW6,Wage War,2gSVPsycPerzCuSd67ENuF,Manic,2021-10-01,11,6Qd7XC9csaFz3dogXXhrVM,Relapse,179266,False,2021-10-05T02:18:36Z
423,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,70jpGVeinaEXDGB6pZlpoG,David,147666,False,2021-10-05T02:18:02Z
424,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,5OYumxiBEEEL5Hq2fGhpsS,Weightless,315986,False,2021-10-05T02:18:01Z
425,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,55RgRMx7tECFL7ZgAsJbC9,To Lead You to an Overwhelming Question,290226,False,2021-10-05T02:18:00Z
426,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,3zndiaSaHvTkzAk93J6OyZ,Espera,133866,False,2021-10-05T02:17:58Z
427,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,0zm05SKzrruqg7hMXRfW2S,Cylindrical Sea,272706,False,2021-10-05T02:17:57Z
428,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,3pqgn0ZL25lhuOfZcxWMB2,New Eden,160640,False,2021-10-05T02:17:56Z
429,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,53MxeFpq33qUYUT9yue3Yj,Do Not Go Gently,221133,False,2021-10-05T02:17:54Z
430,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,60CmclXg3KdoiZ7TvUY2zD,Isolated Incidents,227866,False,2021-10-05T02:17:53Z
431,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,7a4YErm5cYs3ZLUndwp2pr,Earth Departure,310373,False,2021-10-05T02:17:52Z
432,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,7t3zWOXjlXQ2NYeEc6EoYr,Somnarium,255320,False,2021-10-05T02:17:51Z
433,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,0KU0ZSnnPo5QjncWPz1g1f,Odessa,254333,False,2021-10-05T02:17:49Z
434,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7IoPLwGpntUE7VaEXEU67i,Weightless,2011-11-08,12,6TusaYvpkgyJhJ8tvXo03P,An Infinite Regression,205853,False,2021-10-05T02:17:48Z
435,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,13vVuO0MNV5AbBgcXOM0S8,Kalimba - Bonus Track,398186,False,2021-10-05T02:17:41Z
436,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,5Z8RhEmudSOtX5tJhZ1Yvo,Wave of Babies,329823,False,2021-10-05T02:17:40Z
437,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,3PhooEcnMRr8mfNiXW2fF0,Song of Solomon,256588,False,2021-10-05T02:17:39Z
438,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,2OKYqk9p2fRFVQwaMPDSqY,Modern Meat,126528,False,2021-10-05T02:17:38Z
439,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,65vUiT6J8LMq6e8YcKTCeC,Point to Point,104181,False,2021-10-05T02:17:37Z
440,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,0IvrpwemECloZcEXItGbyZ,Inamorata,368083,False,2021-10-05T02:17:35Z
441,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,6i8TDqnHN7GF9uU3LJCklq,Cafo,401129,False,2021-10-05T02:17:34Z
442,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,1UGLxDVUf3XJRG1zCyeUUX,The Price of Everything and the Value of Nothing,332289,False,2021-10-05T02:17:32Z
443,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,0l9li2UFXXFRglpy7GMYGs,Behaving Badly,266400,False,2021-10-05T02:17:31Z
444,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,4mYodedV6gqsKoSWeB8tTK,Tessitura,66374,False,2021-10-05T02:17:30Z
445,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,1ZWZO4Uc2W4U6ISIFtBCuJ,On Impulse,369677,False,2021-10-05T02:17:28Z
446,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,5tBsFP9XBdphXhbWlwXiCe,Thoroughly at Home,242068,False,2021-10-05T02:17:27Z
447,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,6tAXfvwilSs6mQJVyFmEb3,Soraya,267000,False,2021-10-05T02:17:26Z
448,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5hVRBZCUCcU3UIhxNikyhf,Animals as Leaders - Encore Edition,2015-07-10,15,5WvMZ7AC5DOp0fVY5mwpMi,Tempting Time,323935,False,2021-10-05T02:17:25Z
449,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,7CDIGR91QCm55ItEeLaYPi,CAFO - Live from Las Vegas,401093,False,2021-10-05T02:17:19Z
450,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,7HiH06On60or0MSJsk8Yyg,The Woven Web - Live from Portland,240720,False,2021-10-05T02:17:18Z
451,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,5DEpQAD08rF3acJzWvfyd2,Inner Assassins - Live from Los Angeles,259506,False,2021-10-05T02:17:14Z
452,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,5pkAR66E8myJigkzJOjMGO,Kascade - Live from Providence,332480,False,2021-10-05T02:17:13Z
453,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,7fY0d0ssLVshlLNZDnHyQk,Private Visions Of The World - Live from Salt Lake City,308040,False,2021-10-05T02:17:13Z
454,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,6W6zxnTS9eoLjF6M0HAJSC,Brain Dance - Live from Dallas,440066,False,2021-10-05T02:17:12Z
455,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,1hFH99srttKULXjYL9InCX,Physical Education - Live from Philadelphia,288213,False,2021-10-05T02:17:11Z
456,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,31QR0UmLRNUsFnTMk93XHb,Nephele - Live from Detroit,272626,False,2021-10-05T02:17:10Z
457,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,4S1ay4kxJt1UJiksb5luCq,Tooth And Claw - Live from Seattle,276653,False,2021-10-05T02:17:08Z
458,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,2qTZWQo6j4WJcU92nzz9Fz,Cognitive Contortions - Live from Denver,280133,False,2021-10-05T02:17:07Z
459,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,0YdTXUV7bNPm3ecjSwE8Iy,Ectogenesis - Live from San Antonio,297000,False,2021-10-05T02:17:06Z
460,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,2PA0tMnMWtFPp5V69xVsj6,Arithmophobia - Live from Phoenix,375146,False,2021-10-05T02:17:04Z
461,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,3dOgiAuM86T2q3tKZIqZoz,Animals As Leaders Live 2017,2018-05-11,13,50e50gdnZeBu80QvZrTGgn,Tempting Time - Live from Nashville,325253,False,2021-10-05T02:17:04Z
462,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,5E0bpYwRSYtQ04j91pIOGz,Wave of Babies,2010-06-22,1,4i3fHA0aGUKUZEbJ5b3RqE,Wave of Babies,329813,False,2021-10-05T02:16:57Z
463,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,13jTvLPx2N9JbLOmq4yYQW,The Madness Of Many,2016-11-11,10,33Y6akOm1Sk2g6nXxNVh9x,Apeirophobia,298760,False,2021-10-05T02:16:45Z
464,65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,13jTvLPx2N9JbLOmq4yYQW,The Madness Of Many,2016-11-11,10,7cO6rxZSi7Ura92FtspKaf,The Brain Dance,420746,False,2021-10-05T02:16:44Z
